hammer,0.3456,78.2086,0.2791,0.0490,0.0001,0.0000,0.0000,-0.0000
hammer,0.2866,64.5451,0.4085,0.1320,0.0050,0.0006,-0.0000,-0.0002
hammer,0.6842,70.3048,0.1837,0.0050,0.0013,0.0001,0.0000,0.0000
hammer,1.0000,74.3056,0.1838,0.0065,0.0006,0.0000,-0.0000,-0.0000
hammer,0.7500,91.6667,0.1705,0.0022,0.0002,0.0000,-0.0000,-0.0000
hammer,1.0000,100.0000,0.1667,0.0000,0.0000,0.0000,-0.0000,0.0000
hammer,0.5697,74.0919,0.1901,0.0098,0.0001,0.0000,0.0000,-0.0000
